
              -- N E S T --
  Copyright (C) 2004 The NEST Initiative

 Version: 3.9.0-post0.dev0
 Built: Jan 15 2026 10:38:56

 This program is provided AS IS and comes with
 NO WARRANTY. See the file LICENSE for details.

 Problems or suggestions?
   Visit https://www.nest-simulator.org

 Type 'nest.help()' to find out more about NEST.



[ 100% ] Model time: 1988.5 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1989.0 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1989.5 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1990.0 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1990.5 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1991.0 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1991.5 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1992.0 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1992.5 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1993.0 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1993.5 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1994.0 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1994.5 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1995.0 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1995.5 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1996.0 ms, Real-time factor: 0.3449
[ 100% ] Model time: 1996.5 ms, Real-time factor: 0.3449
[ 100% ] Model time: 1997.0 ms, Real-time factor: 0.3449
[ 100% ] Model time: 1997.5 ms, Real-time factor: 0.3449
[ 100% ] Model time: 1998.0 ms, Real-time factor: 0.3449
[ 100% ] Model time: 1998.5 ms, Real-time factor: 0.3449
[ 100% ] Model time: 1999.0 ms, Real-time factor: 0.3449
[ 100% ] Model time: 1999.5 ms, Real-time factor: 0.3449
[ 100% ] Model time: 2000.0 ms, Real-time factor: 0.3449
[ 100% ] Model time: 2000.5 ms, Real-time factor: 0.3449


[   0% ] Model time: 0.0 ms, Real-time factor: 0.0000
[   1% ] Model time: 0.5 ms, Real-time factor: 0.3480
[   1% ] Model time: 1.0 ms, Real-time factor: 0.2790
[   1% ] Model time: 1.5 ms, Real-time factor: 0.2580
[   1% ] Model time: 2.0 ms, Real-time factor: 0.2440
[   1% ] Model time: 2.5 ms, Real-time factor: 0.2328
[   1% ] Model time: 3.0 ms, Real-time factor: 0.2240
[   1% ] Model time: 3.5 ms, Real-time factor: 0.2180
[   1% ] Model time: 4.0 ms, Real-time factor: 0.2132
[   1% ] Model time: 4.5 ms, Real-time factor: 0.2100
[   1% ] Model time: 5.0 ms, Real-time factor: 0.2108
[   1% ] Model time: 5.5 ms, Real-time factor: 0.2082
[   1% ] Model time: 6.0 ms, Real-time factor: 0.2062
[   1% ] Model time: 6.5 ms, Real-time factor: 0.2043
[   1% ] Model time: 7.0 ms, Real-time factor: 0.2031
[   1% ] Model time: 7.5 ms, Real-time factor: 0.2028
[   1% ] Model time: 8.0 ms, Real-time factor: 0.2037
[   1% ] Model time: 8.5 ms, Real-time factor: 0.2041
[   1% ] Model time: 9.0 ms, Real-time factor: 0.2041
[   1% ] Model time: 9.5 ms, Real-time factor: 0.2043
[   1% ] Model time: 10.0 ms, Real-time factor: 0.2049
[   1% ] Model time: 10.5 ms, Real-time factor: 0.2046
[   1% ] Model time: 11.0 ms, Real-time factor: 0.2055
[   1% ] Model time: 11.5 ms, Real-time factor: 0.2058
[   1% ] Model time: 12.0 ms, Real-time factor: 0.2061
[   1% ] Model time: 12.5 ms, Real-time factor: 0.2074
[   1% ] Model time: 13.0 ms, Real-time factor: 0.2080
[   1% ] Model time: 13.5 ms, Real-time factor: 0.2094
[   1% ] Model time: 14.0 ms, Real-time factor: 0.2105
[   1% ] Model time: 14.5 ms, Real-time factor: 0.2113
[   1% ] Model time: 15.0 ms, Real-time factor: 0.2123
[   1% ] Model time: 15.5 ms, Real-time factor: 0.2127
[   1% ] Model time: 16.0 ms, Real-time factor: 0.2149
[   1% ] Model time: 16.5 ms, Real-time factor: 0.2165
[   1% ] Model time: 17.0 ms, Real-time factor: 0.2203
[   1% ] Model time: 17.5 ms, Real-time factor: 0.2203
[   1% ] Model time: 18.0 ms, Real-time factor: 0.2208
[   1% ] Model time: 18.5 ms, Real-time factor: 0.2224
[   1% ] Model time: 19.0 ms, Real-time factor: 0.2231
[   1% ] Model time: 19.5 ms, Real-time factor: 0.2238
[   1% ] Model time: 20.0 ms, Real-time factor: 0.2260
[   2% ] Model time: 20.5 ms, Real-time factor: 0.2284
[   2% ] Model time: 21.0 ms, Real-time factor: 0.2305
[   2% ] Model time: 21.5 ms, Real-time factor: 0.2329
[   2% ] Model time: 22.0 ms, Real-time factor: 0.2350
[   2% ] Model time: 22.5 ms, Real-time factor: 0.2392
[   2% ] Model time: 23.0 ms, Real-time factor: 0.2429
[   2% ] Model time: 23.5 ms, Real-time factor: 0.2456
[   2% ] Model time: 24.0 ms, Real-time factor: 0.2491
[   2% ] Model time: 24.5 ms, Real-time factor: 0.2527
[   2% ] Model time: 25.0 ms, Real-time factor: 0.2546
[   2% ] Model time: 25.5 ms, Real-time factor: 0.2572
[   2% ] Model time: 26.0 ms, Real-time factor: 0.2608
[   2% ] Model time: 26.5 ms, Real-time factor: 0.2635
[   2% ] Model time: 27.0 ms, Real-time factor: 0.2669
[   2% ] Model time: 27.5 ms, Real-time factor: 0.2714
[   2% ] Model time: 28.0 ms, Real-time factor: 0.2741
[   2% ] Model time: 28.5 ms, Real-time factor: 0.2770
[   2% ] Model time: 29.0 ms, Real-time factor: 0.2804
[   2% ] Model time: 29.5 ms, Real-time factor: 0.2855
[   2% ] Model time: 30.0 ms, Real-time factor: 0.2906
[   2% ] Model time: 30.5 ms, Real-time factor: 0.2947
[   2% ] Model time: 31.0 ms, Real-time factor: 0.2989
[   2% ] Model time: 31.5 ms, Real-time factor: 0.3031
[   2% ] Model time: 32.0 ms, Real-time factor: 0.3065
[   2% ] Model time: 32.5 ms, Real-time factor: 0.3099
[   2% ] Model time: 33.0 ms, Real-time factor: 0.3140
[   2% ] Model time: 33.5 ms, Real-time factor: 0.3176
[   2% ] Model time: 34.0 ms, Real-time factor: 0.3201
[   2% ] Model time: 34.5 ms, Real-time factor: 0.3224
[   2% ] Model time: 35.0 ms, Real-time factor: 0.3257
[   2% ] Model time: 35.5 ms, Real-time factor: 0.3271
[   2% ] Model time: 36.0 ms, Real-time factor: 0.3280
[   2% ] Model time: 36.5 ms, Real-time factor: 0.3281
[   2% ] Model time: 37.0 ms, Real-time factor: 0.3285
[   2% ] Model time: 37.5 ms, Real-time factor: 0.3285
[   2% ] Model time: 38.0 ms, Real-time factor: 0.3288
[   2% ] Model time: 38.5 ms, Real-time factor: 0.3285
[   2% ] Model time: 39.0 ms, Real-time factor: 0.3286
[   2% ] Model time: 39.5 ms, Real-time factor: 0.3288
[   2% ] Model time: 40.0 ms, Real-time factor: 0.3289
[   3% ] Model time: 40.5 ms, Real-time factor: 0.3284
[   3% ] Model time: 41.0 ms, Real-time factor: 0.3278
[   3% ] Model time: 41.5 ms, Real-time factor: 0.3272
[   3% ] Model time: 42.0 ms, Real-time factor: 0.3266
[   3% ] Model time: 42.5 ms, Real-time factor: 0.3259
[   3% ] Model time: 43.0 ms, Real-time factor: 0.3248
[   3% ] Model time: 43.5 ms, Real-time factor: 0.3239
[   3% ] Model time: 44.0 ms, Real-time factor: 0.3236
[   3% ] Model time: 44.5 ms, Real-time factor: 0.3234
[   3% ] Model time: 45.0 ms, Real-time factor: 0.3230
[   3% ] Model time: 45.5 ms, Real-time factor: 0.3220
[   3% ] Model time: 46.0 ms, Real-time factor: 0.3208
[   3% ] Model time: 46.5 ms, Real-time factor: 0.3201
[   3% ] Model time: 47.0 ms, Real-time factor: 0.3195
[   3% ] Model time: 47.5 ms, Real-time factor: 0.3184
[   3% ] Model time: 48.0 ms, Real-time factor: 0.3172
[   3% ] Model time: 48.5 ms, Real-time factor: 0.3167
[   3% ] Model time: 49.0 ms, Real-time factor: 0.3160
[   3% ] Model time: 49.5 ms, Real-time factor: 0.3155
[   3% ] Model time: 50.0 ms, Real-time factor: 0.3151
[   3% ] Model time: 50.5 ms, Real-time factor: 0.3145
[   3% ] Model time: 51.0 ms, Real-time factor: 0.3138
[   3% ] Model time: 51.5 ms, Real-time factor: 0.3132
[   3% ] Model time: 52.0 ms, Real-time factor: 0.3125
[   3% ] Model time: 52.5 ms, Real-time factor: 0.3126
[   3% ] Model time: 53.0 ms, Real-time factor: 0.3119
[   3% ] Model time: 53.5 ms, Real-time factor: 0.3112
[   3% ] Model time: 54.0 ms, Real-time factor: 0.3106
[   3% ] Model time: 54.5 ms, Real-time factor: 0.3103
[   3% ] Model time: 55.0 ms, Real-time factor: 0.3101
[   3% ] Model time: 55.5 ms, Real-time factor: 0.3100
[   3% ] Model time: 56.0 ms, Real-time factor: 0.3097
[   3% ] Model time: 56.5 ms, Real-time factor: 0.3093
[   3% ] Model time: 57.0 ms, Real-time factor: 0.3089
[   3% ] Model time: 57.5 ms, Real-time factor: 0.3087
[   3% ] Model time: 58.0 ms, Real-time factor: 0.3083
[   3% ] Model time: 58.5 ms, Real-time factor: 0.3079
[   3% ] Model time: 59.0 ms, Real-time factor: 0.3073
[   3% ] Model time: 59.5 ms, Real-time factor: 0.3068
[   3% ] Model time: 60.0 ms, Real-time factor: 0.3065
[   4% ] Model time: 60.5 ms, Real-time factor: 0.3061
[   4% ] Model time: 61.0 ms, Real-time factor: 0.3064
[   4% ] Model time: 61.5 ms, Real-time factor: 0.3062
[   4% ] Model time: 62.0 ms, Real-time factor: 0.3060
[   4% ] Model time: 62.5 ms, Real-time factor: 0.3061
[   4% ] Model time: 63.0 ms, Real-time factor: 0.3059
[   4% ] Model time: 63.5 ms, Real-time factor: 0.3064
[   4% ] Model time: 64.0 ms, Real-time factor: 0.3069
[   4% ] Model time: 64.5 ms, Real-time factor: 0.3067
[   4% ] Model time: 65.0 ms, Real-time factor: 0.3067
[   4% ] Model time: 65.5 ms, Real-time factor: 0.3068
[   4% ] Model time: 66.0 ms, Real-time factor: 0.3067
[   4% ] Model time: 66.5 ms, Real-time factor: 0.3067
[   4% ] Model time: 67.0 ms, Real-time factor: 0.3068
[   4% ] Model time: 67.5 ms, Real-time factor: 0.3067
[   4% ] Model time: 68.0 ms, Real-time factor: 0.3073
[   4% ] Model time: 68.5 ms, Real-time factor: 0.3073
[   4% ] Model time: 69.0 ms, Real-time factor: 0.3075
[   4% ] Model time: 69.5 ms, Real-time factor: 0.3077
[   4% ] Model time: 70.0 ms, Real-time factor: 0.3086
[   4% ] Model time: 70.5 ms, Real-time factor: 0.3086
[   4% ] Model time: 71.0 ms, Real-time factor: 0.3085
[   4% ] Model time: 71.5 ms, Real-time factor: 0.3087
[   4% ] Model time: 72.0 ms, Real-time factor: 0.3087
[   4% ] Model time: 72.5 ms, Real-time factor: 0.3088
[   4% ] Model time: 73.0 ms, Real-time factor: 0.3092
[   4% ] Model time: 73.5 ms, Real-time factor: 0.3090
[   4% ] Model time: 74.0 ms, Real-time factor: 0.3095
[   4% ] Model time: 74.5 ms, Real-time factor: 0.3095
[   4% ] Model time: 75.0 ms, Real-time factor: 0.3097
[   4% ] Model time: 75.5 ms, Real-time factor: 0.3099
[   4% ] Model time: 76.0 ms, Real-time factor: 0.3104
[   4% ] Model time: 76.5 ms, Real-time factor: 0.3103
[   4% ] Model time: 77.0 ms, Real-time factor: 0.3106
[   4% ] Model time: 77.5 ms, Real-time factor: 0.3104
[   4% ] Model time: 78.0 ms, Real-time factor: 0.3105
[   4% ] Model time: 78.5 ms, Real-time factor: 0.3104
[   4% ] Model time: 79.0 ms, Real-time factor: 0.3106
[   4% ] Model time: 79.5 ms, Real-time factor: 0.3107
[   4% ] Model time: 80.0 ms, Real-time factor: 0.3107
[   5% ] Model time: 80.5 ms, Real-time factor: 0.3105
[   5% ] Model time: 81.0 ms, Real-time factor: 0.3103
[   5% ] Model time: 81.5 ms, Real-time factor: 0.3102
[   5% ] Model time: 82.0 ms, Real-time factor: 0.3103
[   5% ] Model time: 82.5 ms, Real-time factor: 0.3105
[   5% ] Model time: 83.0 ms, Real-time factor: 0.3102
[   5% ] Model time: 83.5 ms, Real-time factor: 0.3100
[   5% ] Model time: 84.0 ms, Real-time factor: 0.3101
[   5% ] Model time: 84.5 ms, Real-time factor: 0.3102
[   5% ] Model time: 85.0 ms, Real-time factor: 0.3100
[   5% ] Model time: 85.5 ms, Real-time factor: 0.3098
[   5% ] Model time: 86.0 ms, Real-time factor: 0.3097
[   5% ] Model time: 86.5 ms, Real-time factor: 0.3094
[   5% ] Model time: 87.0 ms, Real-time factor: 0.3092
[   5% ] Model time: 87.5 ms, Real-time factor: 0.3092
[   5% ] Model time: 88.0 ms, Real-time factor: 0.3093
[   5% ] Model time: 88.5 ms, Real-time factor: 0.3093
[   5% ] Model time: 89.0 ms, Real-time factor: 0.3092
[   5% ] Model time: 89.5 ms, Real-time factor: 0.3092
[   5% ] Model time: 90.0 ms, Real-time factor: 0.3090
[   5% ] Model time: 90.5 ms, Real-time factor: 0.3087
[   5% ] Model time: 91.0 ms, Real-time factor: 0.3085
[   5% ] Model time: 91.5 ms, Real-time factor: 0.3084
[   5% ] Model time: 92.0 ms, Real-time factor: 0.3083
[   5% ] Model time: 92.5 ms, Real-time factor: 0.3082
[   5% ] Model time: 93.0 ms, Real-time factor: 0.3082
[   5% ] Model time: 93.5 ms, Real-time factor: 0.3081
[   5% ] Model time: 94.0 ms, Real-time factor: 0.3082
[   5% ] Model time: 94.5 ms, Real-time factor: 0.3081
[   5% ] Model time: 95.0 ms, Real-time factor: 0.3080
[   5% ] Model time: 95.5 ms, Real-time factor: 0.3079
[   5% ] Model time: 96.0 ms, Real-time factor: 0.3079
[   5% ] Model time: 96.5 ms, Real-time factor: 0.3077
[   5% ] Model time: 97.0 ms, Real-time factor: 0.3079
[   5% ] Model time: 97.5 ms, Real-time factor: 0.3079
[   5% ] Model time: 98.0 ms, Real-time factor: 0.3077
[   5% ] Model time: 98.5 ms, Real-time factor: 0.3079
[   5% ] Model time: 99.0 ms, Real-time factor: 0.3076
[   5% ] Model time: 99.5 ms, Real-time factor: 0.3079
[   5% ] Model time: 100.0 ms, Real-time factor: 0.3079
[   6% ] Model time: 100.5 ms, Real-time factor: 0.3078
[   6% ] Model time: 101.0 ms, Real-time factor: 0.3076
[   6% ] Model time: 101.5 ms, Real-time factor: 0.3075
[   6% ] Model time: 102.0 ms, Real-time factor: 0.3073
[   6% ] Model time: 102.5 ms, Real-time factor: 0.3069
[   6% ] Model time: 103.0 ms, Real-time factor: 0.3067
[   6% ] Model time: 103.5 ms, Real-time factor: 0.3068
[   6% ] Model time: 104.0 ms, Real-time factor: 0.3068
[   6% ] Model time: 104.5 ms, Real-time factor: 0.3067
[   6% ] Model time: 105.0 ms, Real-time factor: 0.3068
[   6% ] Model time: 105.5 ms, Real-time factor: 0.3067
[   6% ] Model time: 106.0 ms, Real-time factor: 0.3064
[   6% ] Model time: 106.5 ms, Real-time factor: 0.3060
[   6% ] Model time: 107.0 ms, Real-time factor: 0.3059
[   6% ] Model time: 107.5 ms, Real-time factor: 0.3059
[   6% ] Model time: 108.0 ms, Real-time factor: 0.3058
[   6% ] Model time: 108.5 ms, Real-time factor: 0.3059
[   6% ] Model time: 109.0 ms, Real-time factor: 0.3057
[   6% ] Model time: 109.5 ms, Real-time factor: 0.3057
[   6% ] Model time: 110.0 ms, Real-time factor: 0.3057
[   6% ] Model time: 110.5 ms, Real-time factor: 0.3058
[   6% ] Model time: 111.0 ms, Real-time factor: 0.3058
[   6% ] Model time: 111.5 ms, Real-time factor: 0.3057
[   6% ] Model time: 112.0 ms, Real-time factor: 0.3056
[   6% ] Model time: 112.5 ms, Real-time factor: 0.3054
[   6% ] Model time: 113.0 ms, Real-time factor: 0.3056
[   6% ] Model time: 113.5 ms, Real-time factor: 0.3055
[   6% ] Model time: 114.0 ms, Real-time factor: 0.3055
[   6% ] Model time: 114.5 ms, Real-time factor: 0.3057
[   6% ] Model time: 115.0 ms, Real-time factor: 0.3058
[   6% ] Model time: 115.5 ms, Real-time factor: 0.3057
[   6% ] Model time: 116.0 ms, Real-time factor: 0.3059
[   6% ] Model time: 116.5 ms, Real-time factor: 0.3062
[   6% ] Model time: 117.0 ms, Real-time factor: 0.3061
[   6% ] Model time: 117.5 ms, Real-time factor: 0.3061
[   6% ] Model time: 118.0 ms, Real-time factor: 0.3060
[   6% ] Model time: 118.5 ms, Real-time factor: 0.3059
[   6% ] Model time: 119.0 ms, Real-time factor: 0.3060
[   6% ] Model time: 119.5 ms, Real-time factor: 0.3060
[   6% ] Model time: 120.0 ms, Real-time factor: 0.3061
[   7% ] Model time: 120.5 ms, Real-time factor: 0.3061
[   7% ] Model time: 121.0 ms, Real-time factor: 0.3063
[   7% ] Model time: 121.5 ms, Real-time factor: 0.3062
[   7% ] Model time: 122.0 ms, Real-time factor: 0.3063
[   7% ] Model time: 122.5 ms, Real-time factor: 0.3063
[   7% ] Model time: 123.0 ms, Real-time factor: 0.3063
[   7% ] Model time: 123.5 ms, Real-time factor: 0.3063
[   7% ] Model time: 124.0 ms, Real-time factor: 0.3062
[   7% ] Model time: 124.5 ms, Real-time factor: 0.3061
[   7% ] Model time: 125.0 ms, Real-time factor: 0.3062
[   7% ] Model time: 125.5 ms, Real-time factor: 0.3061
[   7% ] Model time: 126.0 ms, Real-time factor: 0.3062
[   7% ] Model time: 126.5 ms, Real-time factor: 0.3062
[   7% ] Model time: 127.0 ms, Real-time factor: 0.3065
[   7% ] Model time: 127.5 ms, Real-time factor: 0.3065
[   7% ] Model time: 128.0 ms, Real-time factor: 0.3065
[   7% ] Model time: 128.5 ms, Real-time factor: 0.3066
[   7% ] Model time: 129.0 ms, Real-time factor: 0.3068
[   7% ] Model time: 129.5 ms, Real-time factor: 0.3066
[   7% ] Model time: 130.0 ms, Real-time factor: 0.3068
[   7% ] Model time: 130.5 ms, Real-time factor: 0.3067
[   7% ] Model time: 131.0 ms, Real-time factor: 0.3069
[   7% ] Model time: 131.5 ms, Real-time factor: 0.3069
[   7% ] Model time: 132.0 ms, Real-time factor: 0.3070
[   7% ] Model time: 132.5 ms, Real-time factor: 0.3071
[   7% ] Model time: 133.0 ms, Real-time factor: 0.3072
[   7% ] Model time: 133.5 ms, Real-time factor: 0.3073
[   7% ] Model time: 134.0 ms, Real-time factor: 0.3074
[   7% ] Model time: 134.5 ms, Real-time factor: 0.3074
[   7% ] Model time: 135.0 ms, Real-time factor: 0.3074
[   7% ] Model time: 135.5 ms, Real-time factor: 0.3073
[   7% ] Model time: 136.0 ms, Real-time factor: 0.3072
[   7% ] Model time: 136.5 ms, Real-time factor: 0.3072
[   7% ] Model time: 137.0 ms, Real-time factor: 0.3073
[   7% ] Model time: 137.5 ms, Real-time factor: 0.3074
[   7% ] Model time: 138.0 ms, Real-time factor: 0.3073
[   7% ] Model time: 138.5 ms, Real-time factor: 0.3073
[   7% ] Model time: 139.0 ms, Real-time factor: 0.3072
[   7% ] Model time: 139.5 ms, Real-time factor: 0.3070
[   7% ] Model time: 140.0 ms, Real-time factor: 0.3071
[   8% ] Model time: 140.5 ms, Real-time factor: 0.3070
[   8% ] Model time: 141.0 ms, Real-time factor: 0.3072
[   8% ] Model time: 141.5 ms, Real-time factor: 0.3073
[   8% ] Model time: 142.0 ms, Real-time factor: 0.3072
[   8% ] Model time: 142.5 ms, Real-time factor: 0.3072
[   8% ] Model time: 143.0 ms, Real-time factor: 0.3072
[   8% ] Model time: 143.5 ms, Real-time factor: 0.3071
[   8% ] Model time: 144.0 ms, Real-time factor: 0.3071
[   8% ] Model time: 144.5 ms, Real-time factor: 0.3073
[   8% ] Model time: 145.0 ms, Real-time factor: 0.3071
[   8% ] Model time: 145.5 ms, Real-time factor: 0.3070
[   8% ] Model time: 146.0 ms, Real-time factor: 0.3070
[   8% ] Model time: 146.5 ms, Real-time factor: 0.3071
[   8% ] Model time: 147.0 ms, Real-time factor: 0.3071
[   8% ] Model time: 147.5 ms, Real-time factor: 0.3070
[   8% ] Model time: 148.0 ms, Real-time factor: 0.3070
[   8% ] Model time: 148.5 ms, Real-time factor: 0.3069
[   8% ] Model time: 149.0 ms, Real-time factor: 0.3069
[   8% ] Model time: 149.5 ms, Real-time factor: 0.3069
[   8% ] Model time: 150.0 ms, Real-time factor: 0.3068
[   8% ] Model time: 150.5 ms, Real-time factor: 0.3067
[   8% ] Model time: 151.0 ms, Real-time factor: 0.3066
[   8% ] Model time: 151.5 ms, Real-time factor: 0.3064
[   8% ] Model time: 152.0 ms, Real-time factor: 0.3064
[   8% ] Model time: 152.5 ms, Real-time factor: 0.3062
[   8% ] Model time: 153.0 ms, Real-time factor: 0.3064
[   8% ] Model time: 153.5 ms, Real-time factor: 0.3064
[   8% ] Model time: 154.0 ms, Real-time factor: 0.3065
[   8% ] Model time: 154.5 ms, Real-time factor: 0.3063
[   8% ] Model time: 155.0 ms, Real-time factor: 0.3063
[   8% ] Model time: 155.5 ms, Real-time factor: 0.3063
[   8% ] Model time: 156.0 ms, Real-time factor: 0.3065
[   8% ] Model time: 156.5 ms, Real-time factor: 0.3063
[   8% ] Model time: 157.0 ms, Real-time factor: 0.3062
[   8% ] Model time: 157.5 ms, Real-time factor: 0.3061
[   8% ] Model time: 158.0 ms, Real-time factor: 0.3061
[   8% ] Model time: 158.5 ms, Real-time factor: 0.3062
[   8% ] Model time: 159.0 ms, Real-time factor: 0.3062
[   8% ] Model time: 159.5 ms, Real-time factor: 0.3062
[   8% ] Model time: 160.0 ms, Real-time factor: 0.3062
[   9% ] Model time: 160.5 ms, Real-time factor: 0.3062
[   9% ] Model time: 161.0 ms, Real-time factor: 0.3061
[   9% ] Model time: 161.5 ms, Real-time factor: 0.3061
[   9% ] Model time: 162.0 ms, Real-time factor: 0.3060
[   9% ] Model time: 162.5 ms, Real-time factor: 0.3059
[   9% ] Model time: 163.0 ms, Real-time factor: 0.3061
[   9% ] Model time: 163.5 ms, Real-time factor: 0.3060
[   9% ] Model time: 164.0 ms, Real-time factor: 0.3060
[   9% ] Model time: 164.5 ms, Real-time factor: 0.3060
[   9% ] Model time: 165.0 ms, Real-time factor: 0.3062
[   9% ] Model time: 165.5 ms, Real-time factor: 0.3061
[   9% ] Model time: 166.0 ms, Real-time factor: 0.3061
[   9% ] Model time: 166.5 ms, Real-time factor: 0.3060
[   9% ] Model time: 167.0 ms, Real-time factor: 0.3059
[   9% ] Model time: 167.5 ms, Real-time factor: 0.3060
[   9% ] Model time: 168.0 ms, Real-time factor: 0.3061
[   9% ] Model time: 168.5 ms, Real-time factor: 0.3061
[   9% ] Model time: 169.0 ms, Real-time factor: 0.3061
[   9% ] Model time: 169.5 ms, Real-time factor: 0.3063
[   9% ] Model time: 170.0 ms, Real-time factor: 0.3062
[   9% ] Model time: 170.5 ms, Real-time factor: 0.3063
[   9% ] Model time: 171.0 ms, Real-time factor: 0.3063
